time,latitude,longitude,mag,nst,net
2013-12-05T13:22:05.600Z,38.8363,-122.7728,0.8,,nc
2013-12-05T13:21:47.800Z,34.0071667,-118.1955,2.17,71,ci
2013-12-05T13:19:35.280Z,33.6841667,-116.759,0.37,15,ci
2013-12-05T13:13:07.190Z,34.3746667,-117.6951667,0.94,17,ci
2013-12-05T13:11:31.790Z,33.664,-116.7735,0.68,27,ci
2013-12-05T13:03:51.000Z,60.6442,-152.259,1.7,,ak
2013-12-05T12:52:58.000Z,61.5861,-148.0108,1.2,,ak
2013-12-05T12:40:09.000Z,56.9487,-156.4412,2.9,,ak
2013-12-05T12:40:00.690Z,34.687,-116.3463333,1.58,21,ci
2013-12-05T12:33:04.400Z,38.7575,-122.7283,0.5,,nc
2013-12-05T12:30:50.000Z,61.715,-151.0312,2.1,,ak
2013-12-05T12:24:08.700Z,38.789,-122.7765,0.9,,nc
2013-12-05T12:20:55.800Z,36.0116667,-117.5425,0.87,8,ci
2013-12-05T12:13:07.200Z,38.7972,-122.7657,0.9,,nc
2013-12-05T11:59:06.530Z,34.2943333,-118.4985,0.91,14,ci
2013-12-05T11:43:43.000Z,38.8223,-122.8465,0.9,,nc
2013-12-05T11:36:07.000Z,63.5384,-150.8777,1.4,,ak
2013-12-05T11:29:58.700Z,19.413,-155.2783,2.5,,hv
2013-12-05T11:22:52.400Z,44.7773,-114.3171,2.1,18,mb
2013-12-05T11:21:09.700Z,46.855,-121.7548,-0.4,,uw
2013-12-05T11:20:39.900Z,46.856,-121.7573,0,,uw
2013-12-05T11:19:11.200Z,46.856,-121.7527,-0.3,,uw
2013-12-05T11:18:42.700Z,46.8547,-121.7587,0.5,,uw
2013-12-05T11:16:06.100Z,38.7882,-122.778,0.5,,nc
2013-12-05T11:11:22.100Z,38.8348,-122.819,0.6,,nc
2013-12-05T11:10:42.900Z,38.7552,-122.7223,0.3,,nc
2013-12-05T11:09:49.600Z,38.836,-122.817,1.3,,nc
2013-12-05T11:08:30.000Z,38.8357,-122.8188,1.1,,nc
2013-12-05T11:08:14.200Z,38.8412,-122.8175,0.9,,nc
2013-12-05T10:59:54.000Z,38.7927,-122.7745,0.8,,nc
2013-12-05T10:58:49.400Z,46.0406,-111.4188,1.3,14,mb
2013-12-05T10:58:19.800Z,38.7872,-122.7805,2.7,,nc
2013-12-05T10:57:29.900Z,38.7902,-122.778,3.4,,nc
2013-12-05T10:50:33.520Z,34.276,-117.1956667,0.93,29,ci
2013-12-05T10:49:02.300Z,41.9025,-112.59,1.5,,uu
2013-12-05T10:38:45.890Z,49.372,155.6584,4.6,,us
2013-12-05T10:17:31.800Z,38.8002,-122.8068,0.6,,nc
2013-12-05T10:15:17.420Z,34.1896667,-117.6213333,0.84,18,ci
2013-12-05T10:11:43.100Z,43.6567,-121.1237,0.7,,uw
2013-12-05T10:11:34.000Z,61.3929,-150.2645,1.2,,ak
2013-12-05T10:11:29.700Z,38.809,-122.7942,1.2,,nc
2013-12-05T10:05:04.000Z,58.5844,-153.7938,2.7,,ak
2013-12-05T09:49:44.000Z,62.9839,-150.7441,1.6,,ak
2013-12-05T09:49:37.890Z,37.3812,-117.1274,2.89,17,nn
2013-12-05T09:49:32.460Z,34.1915,-117.6235,0.61,12,ci
2013-12-05T09:42:23.900Z,38.8097,-122.8133,1.9,,nc
2013-12-05T09:39:34.700Z,38.8095,-122.7947,2.2,,nc
2013-12-05T09:38:33.000Z,61.4055,-140.4314,1,,ak
2013-12-05T09:38:14.100Z,38.8043,-122.8118,0.9,,nc
2013-12-05T09:36:13.260Z,-11.5583,166.2848,4.8,,us
2013-12-05T09:28:19.800Z,38.8365,-122.8005,1,,nc
2013-12-05T09:27:05.400Z,19.361,-64.9138,3.2,5,pr
2013-12-05T09:22:07.420Z,33.6708333,-116.7291667,0.85,29,ci
2013-12-05T09:21:57.860Z,33.6701667,-116.7278333,0.11,19,ci
2013-12-05T08:51:12.900Z,19.2436,-64.861,3,4,pr
2013-12-05T08:46:45.320Z,33.6746667,-116.7343333,0.55,23,ci
2013-12-05T08:27:24.900Z,38.8062,-122.8152,1.1,,nc
2013-12-05T08:10:53.000Z,61.3122,-146.4502,1.9,,ak
2013-12-05T08:00:07.402Z,38.2838,-118.4912,0.7,5,nn
2013-12-05T07:59:52.000Z,61.8628,-149.92,1.4,,ak
2013-12-05T07:54:55.400Z,42.0235,-125.8508,2.1,,uw
2013-12-05T07:51:26.000Z,63.232,-151.1554,1.5,,ak
2013-12-05T07:46:01.600Z,38.8223,-122.8258,1,,nc
2013-12-05T07:34:55.600Z,40.246,-124.1508,1.4,,nc
2013-12-05T07:32:56.000Z,64.0654,-148.2545,2.3,,ak
2013-12-05T07:31:56.300Z,37.5372,-118.8233,0.8,,nc
2013-12-05T07:25:44.700Z,19.4262,-155.2718,0.6,,hv
2013-12-05T07:17:27.000Z,62.647,-149.3649,2,,ak
2013-12-05T07:16:39.800Z,37.3425,-118.5002,1.2,,nc
2013-12-05T06:51:20.000Z,61.5828,-148.2658,1.1,,ak
2013-12-05T06:43:23.700Z,4.8975,123.1056,4.3,,us
2013-12-05T06:30:17.000Z,61.4606,-146.4397,2.1,,ak
2013-12-05T06:29:30.000Z,61.7916,-150.3752,1.1,,ak
2013-12-05T06:17:40.100Z,38.8183,-122.763,0.8,,nc
2013-12-05T06:17:33.010Z,33.5101667,-116.4426667,0.03,12,ci
2013-12-05T06:01:47.000Z,63.2309,-151.133,1.6,,ak
2013-12-05T05:42:28.800Z,37.6273,-118.9398,0.4,,nc
2013-12-05T05:35:09.400Z,38.825,-122.801,0.5,,nc
2013-12-05T05:27:47.100Z,38.8208,-122.7635,1,,nc
2013-12-05T05:21:43.700Z,43.725,-121.3018,-0.5,,uw
2013-12-05T05:06:58.000Z,62.9595,-148.6937,0.5,,ak
2013-12-05T04:59:46.000Z,62.4124,-150.7169,1.5,,ak
2013-12-05T04:50:24.800Z,46.875,-121.9973,0.2,,uw
2013-12-05T04:39:38.000Z,51.458,-177.8934,2.4,,ak
2013-12-05T04:25:56.500Z,36.141,-118.063,2.63,20,ci
2013-12-05T04:16:07.000Z,63.0218,-151.411,1.8,,ak
2013-12-05T04:11:55.290Z,-15.3172,-72.4972,4.5,,us
2013-12-05T04:08:43.900Z,18.3222,-68.9852,2.9,4,pr
2013-12-05T03:51:32.000Z,64.6535,-147.7118,0.9,,ak
2013-12-05T03:49:55.770Z,33.5881667,-116.771,0.34,15,ci
2013-12-05T03:49:53.000Z,60.2811,-152.6835,1.9,,ak
2013-12-05T03:45:46.700Z,36.2273,-120.2632,2.4,,nc
2013-12-05T03:38:00.100Z,38.8128,-122.8068,0.8,,nc
2013-12-05T03:22:33.000Z,64.4321,-147.056,0.8,,ak
2013-12-05T03:11:43.460Z,13.7872,-91.6472,4.4,,us
2013-12-05T03:06:00.800Z,36.667,-121.3122,0.3,,nc
2013-12-05T02:55:21.700Z,39.4027,-120.1845,0.8,,nc
2013-12-05T02:48:09.000Z,58.3476,-152.4137,2.4,,ak
2013-12-05T02:42:29.800Z,40.8408,-123.7852,2,,nc
2013-12-05T02:25:03.400Z,46.162,-120.4943,0.7,,uw
2013-12-05T02:18:21.700Z,37.609,-119.0265,0.2,,nc
2013-12-05T02:15:23.500Z,38.8235,-122.8438,0.9,,nc
2013-12-05T02:15:04.540Z,36.1381667,-118.0643333,3.19,22,ci
2013-12-05T02:10:46.700Z,38.8133,-122.8288,1.1,,nc
2013-12-05T01:50:26.130Z,34.1653333,-116.9565,1.24,44,ci
2013-12-05T01:43:22.900Z,38.7767,-122.726,1,,nc
2013-12-05T01:39:55.000Z,19.3298,-155.146,2.8,,hv
2013-12-05T01:39:53.600Z,46.8795,-122.0012,0.3,,uw
2013-12-05T01:37:23.600Z,44.771,-110.9655,0.8,,uu
2013-12-05T01:27:50.900Z,38.8225,-122.806,1,,nc
2013-12-05T01:27:32.900Z,38.8227,-122.8068,1.1,,nc
2013-12-05T01:27:22.800Z,41.5978,-121.5738,1.4,,nc
2013-12-05T01:18:19.800Z,36,-120.5658,1.2,,nc
2013-12-05T01:13:20.590Z,53.4978,-163.6371,4.5,,us
2013-12-05T00:59:34.300Z,38.8232,-122.7857,0.6,,nc
2013-12-05T00:59:07.100Z,37.5927,-119.016,0.5,,nc
2013-12-05T00:53:10.000Z,63.0939,-151.4311,2.1,,ak
2013-12-05T00:47:49.800Z,36.5165,-121.1055,0.8,,nc
2013-12-05T00:40:06.013Z,39.3676,-119.9817,0.19,7,nn
2013-12-05T00:33:54.800Z,37.6385,-119.096,0.5,,nc
2013-12-05T00:33:54.408Z,37.1419,-117.3516,0.24,5,nn
2013-12-05T00:23:55.000Z,19.1606,-67.1532,2.9,4,pr
2013-12-05T00:05:04.000Z,61.2023,-146.9817,1.3,,ak
2013-12-05T00:02:09.800Z,44.0177,-121.229,2.1,,uw
2013-12-04T23:58:53.000Z,50.9808,-178.2361,1.7,8,ak
2013-12-04T23:56:50.800Z,46.1745,-120.471,2,,uw
2013-12-04T23:51:01.900Z,45.6917,-122.418,0.8,,uw
2013-12-04T23:46:21.310Z,34.189,-117.6171667,0.96,15,ci
2013-12-04T23:37:52.200Z,39.6125,-110.43,1.4,,uu
2013-12-04T23:28:11.000Z,60.3402,-141.1749,1.1,19,ak
2013-12-04T23:20:33.200Z,33.8588333,-117.509,1.15,34,ci
2013-12-04T23:20:12.300Z,47.2985,-113.3476,2,30,mb
2013-12-04T23:18:20.600Z,36.9735,-121.8202,1,,nc
2013-12-04T23:17:13.000Z,64.8562,-149.0765,1.6,20,ak
2013-12-04T23:15:49.000Z,38.7928,-122.7602,0.6,,nc
2013-12-04T23:14:06.200Z,18.295,-65.6054,3.2,6,pr
2013-12-04T23:04:23.600Z,46.1787,-120.4932,1.7,,uw
2013-12-04T23:00:56.730Z,-10.6373,165.004,5.1,,us
2013-12-04T22:57:02.500Z,38.8205,-122.8187,1.1,,nc
2013-12-04T22:50:41.000Z,37.6275,-118.9457,0.3,,nc
2013-12-04T22:50:05.700Z,47.3305,-114.2955,1.6,26,mb
2013-12-04T22:19:37.330Z,2.6984,95.5755,4.3,,us
2013-12-04T22:13:59.488Z,38.2136,-118.3133,1.01,4,nn
2013-12-04T22:05:37.590Z,34.1751667,-117.517,1.12,9,ci
2013-12-04T22:03:45.490Z,33.6575,-116.712,0.37,13,ci
2013-12-04T21:55:36.900Z,38.8143,-122.8257,0.4,,nc
2013-12-04T21:55:13.000Z,63.7228,-149.117,1,14,ak
2013-12-04T21:51:31.000Z,53.6156,-167.4308,2.3,17,ak
2013-12-04T21:35:37.900Z,38.7793,-122.7242,2.5,,nc
2013-12-04T21:25:43.000Z,63.2624,-150.5838,1.3,20,ak
2013-12-04T21:11:06.000Z,38.806,-122.8222,0.9,,nc
2013-12-04T21:10:12.720Z,35.9493,141.8844,4.5,,us
2013-12-04T21:03:38.000Z,63.285,-145.1009,0.7,7,ak
2013-12-04T21:00:19.700Z,46.606,-122.2313,1,,uw
2013-12-04T20:46:47.000Z,60.3575,-151.3358,2.9,92,ak
2013-12-04T20:39:32.000Z,50.0697,-178.4843,2.5,8,ak
2013-12-04T20:38:03.500Z,33.6486667,-116.6613333,0.7,15,ci
2013-12-04T20:36:16.390Z,33.2253333,-115.5656667,0.4,11,ci
2013-12-04T20:12:27.280Z,33.2205,-115.5683333,0.8,12,ci
2013-12-04T20:12:15.000Z,63.1378,-150.4806,1.8,32,ak
2013-12-04T20:10:43.550Z,33.219,-115.5676667,0.7,12,ci
2013-12-04T19:58:51.600Z,38.8122,-122.8288,1.5,,nc
2013-12-04T19:53:59.000Z,51.3842,-174.6072,2.1,13,ak
2013-12-04T19:53:22.500Z,38.8035,-122.7398,1.4,,nc
2013-12-04T19:45:31.000Z,38.8222,-122.766,1,,nc
2013-12-04T19:29:40.690Z,34.1051667,-116.9296667,1.11,18,ci
2013-12-04T19:18:31.200Z,37.6337,-118.964,0.2,,nc
2013-12-04T18:37:21.000Z,63.4501,-151.3996,0.9,13,ak
2013-12-04T18:35:23.000Z,63.4585,-151.3032,1,15,ak
2013-12-04T18:26:25.400Z,38.8093,-122.8128,0.5,,nc
2013-12-04T18:19:56.200Z,37.4607,-118.844,0.7,,nc
2013-12-04T18:19:42.700Z,38.81,-122.813,1.3,,nc
2013-12-04T18:14:44.000Z,65.9115,-148.1912,1,11,ak
2013-12-04T17:58:30.000Z,64.6565,-146.8591,0.7,11,ak
2013-12-04T17:53:16.000Z,61.0469,-138.4006,1.1,11,ak
2013-12-04T17:46:17.300Z,38.7645,-122.8823,0.1,,nc
2013-12-04T17:43:24.200Z,-0.0069,123.6313,5.3,,us
2013-12-04T17:40:10.000Z,62.7255,-146.4971,0.9,13,ak
2013-12-04T17:29:01.000Z,63.1427,-144.5582,1.9,27,ak
2013-12-04T17:24:23.200Z,38.8397,-122.805,0.9,,nc
2013-12-04T17:23:58.000Z,59.0395,-152.3377,2.1,,ak
2013-12-04T17:22:57.100Z,38.803,-122.7695,0.9,,nc
2013-12-04T17:12:45.900Z,38.802,-122.771,1.2,,nc
2013-12-04T16:57:06.900Z,38.8017,-122.7703,1.2,,nc
2013-12-04T16:56:49.100Z,38.8015,-122.771,2.1,,nc
2013-12-04T16:56:15.900Z,37.5975,-119.0172,0.2,,nc
2013-12-04T16:56:03.000Z,51.8215,-176.6307,2.8,18,ak
2013-12-04T16:45:07.200Z,38.8412,-122.8272,0.4,,nc
2013-12-04T16:44:38.000Z,59.9282,-153.1904,1.8,24,ak
2013-12-04T16:43:35.590Z,40.7716,19.6685,4.3,,us
2013-12-04T16:38:21.465Z,37.3649,-117.1248,2.17,11,nn
2013-12-04T16:34:49.500Z,37.6338,-118.9487,0.3,,nc
2013-12-04T16:25:35.300Z,38.8278,-122.8125,0.8,,nc
2013-12-04T16:20:02.000Z,19.3898,-155.2735,1.7,,hv
2013-12-04T16:14:39.000Z,63.2898,-149.0019,1,25,ak
2013-12-04T16:11:21.000Z,59.8947,-153.4374,2,41,ak
2013-12-04T16:10:00.600Z,37.7391,-90.3495,2.1,9,nm
2013-12-04T16:01:21.540Z,43.3918,148.0331,4.8,,us
2013-12-04T15:56:44.700Z,37.462,-118.823,0.8,,nc
2013-12-04T15:49:27.000Z,37.5962,-119.0198,0.4,,nc
2013-12-04T15:43:53.200Z,47.5235,-122.8587,0.2,,uw
2013-12-04T15:43:19.900Z,19.2087,-155.3472,2.2,,hv
2013-12-04T15:41:35.100Z,45.6338,-113.5613,1.3,19,mb
2013-12-04T15:41:06.000Z,62.4259,-151.1757,1,20,ak
2013-12-04T15:37:41.000Z,63.0741,-144.2977,2.4,55,ak
2013-12-04T15:33:04.700Z,36.3118,-120.8587,1.5,,nc
2013-12-04T15:29:54.000Z,63.2579,-145.3606,0.5,7,ak
2013-12-04T15:22:21.320Z,33.0356667,-116.4246667,1.77,47,ci
2013-12-04T15:22:06.030Z,44.3217,142.5327,4.3,,us
2013-12-04T15:16:30.300Z,37.5923,-119.015,0.8,,nc
2013-12-04T15:10:53.000Z,60.1635,-152.4021,2.7,90,ak
2013-12-04T15:02:49.000Z,62.9852,-150.6322,1.2,20,ak
2013-12-04T14:55:59.600Z,38.8055,-122.8133,1.7,,nc
2013-12-04T14:55:40.640Z,-25.466,178.2159,5.8,,us
2013-12-04T14:52:53.000Z,37.5897,-119.013,0.6,,nc
2013-12-04T14:50:57.000Z,58.4763,-155.1472,2,15,ak
2013-12-04T14:43:40.400Z,37.6023,-119.0328,0.3,,nc
2013-12-04T14:35:35.800Z,19.4908,-155.496,2.3,,hv
2013-12-04T14:23:26.000Z,62.3882,-149.4985,0.9,21,ak
2013-12-04T14:21:23.900Z,40.4475,-121.5332,1.3,,nc
2013-12-04T14:21:05.400Z,40.4477,-121.5222,0.6,,nc
2013-12-04T14:16:20.200Z,37.593,-119.0127,0.8,,nc
2013-12-04T14:15:21.000Z,60.1581,-150.6823,1.8,40,ak
2013-12-04T14:10:11.120Z,-29.8929,-176.0491,5,,us
2013-12-04T14:07:09.000Z,17.9645,-65.8001,1.8,4,pr
2013-12-04T14:03:12.100Z,-5.2882,152.7796,4.9,,us
2013-12-04T13:52:22.000Z,63.571,-151.0452,1.8,32,ak
2013-12-04T13:49:34.000Z,61.1059,-152.2834,1.5,31,ak
2013-12-04T13:44:56.200Z,38.8247,-122.8023,1,,nc
2013-12-04T13:39:46.400Z,37.6425,-119.1253,0.4,,nc
2013-12-04T13:36:53.700Z,37.5932,-119.0167,0.6,,nc
2013-12-04T13:33:22.000Z,51.5173,-178.0779,1.6,9,ak
2013-12-04T13:32:47.300Z,37.5945,-119.0175,0.5,,nc
2013-12-04T13:31:17.300Z,37.5937,-119.0168,0.6,,nc
2013-12-04T13:29:53.600Z,37.5937,-119.0167,0.4,,nc
2013-12-04T13:29:45.200Z,37.5928,-119.0167,0.5,,nc
2013-12-04T13:29:31.000Z,37.5925,-119.0157,0.9,,nc
2013-12-04T13:28:16.000Z,51.6022,-178.8872,2.2,11,ak
2013-12-04T13:26:37.000Z,61.2178,-152.3709,0.3,10,ak
2013-12-04T13:16:00.000Z,61.6427,-151.2659,1.3,28,ak
2013-12-04T13:11:20.000Z,63.4569,-150.8525,1.1,20,ak
2013-12-04T13:10:22.600Z,38.8302,-122.7968,1.5,,nc
2013-12-04T13:05:27.020Z,34.0353333,-116.3178333,1.2,22,ci
2013-12-04T13:05:19.750Z,26.5274,89.59,4.7,,us
2013-12-04T13:02:45.100Z,46.0223,-122.4195,0.5,,uw
2013-12-04T13:00:51.000Z,62.9014,-149.7626,1.1,23,ak
2013-12-04T12:59:27.000Z,61.7628,-149.5881,1.3,25,ak
2013-12-04T12:47:55.300Z,38.7908,-122.7307,0.9,,nc
2013-12-04T12:42:43.500Z,38.7897,-122.8023,0.8,,nc
2013-12-04T12:39:43.000Z,62.306,-141.5916,1.3,16,ak
2013-12-04T12:35:02.190Z,33.4708333,-116.5103333,0.5,13,ci
2013-12-04T12:29:54.330Z,33.2053333,-115.6281667,0.5,10,ci
2013-12-04T12:24:52.900Z,36.2343,-120.3585,1.4,,nc
2013-12-04T12:20:50.170Z,-6.7592,129.79,4.5,,us
2013-12-04T12:11:52.590Z,33.3866667,-116.3508333,0.84,24,ci
2013-12-04T12:09:53.500Z,37.5867,-118.8733,0.3,,nc
2013-12-04T12:09:39.000Z,63.2003,-150.2944,0.7,14,ak
2013-12-04T12:01:11.000Z,61.2861,-150.1136,2.6,82,ak
2013-12-04T11:56:39.437Z,38.7922,-119.711,1.33,14,nn
2013-12-04T11:41:52.500Z,34.8388,-84.894,2.2,13,se
2013-12-04T11:41:27.500Z,38.8137,-122.7952,1.6,,nc
2013-12-04T11:19:37.620Z,34.1701667,-117.3501667,0.57,12,ci
2013-12-04T11:17:17.000Z,62.2156,-153.3564,1.1,10,ak
2013-12-04T10:54:42.400Z,18.6884,-67.9968,2.9,6,pr
2013-12-04T10:48:14.000Z,62.9215,-149.2214,0.7,17,ak
2013-12-04T10:46:23.000Z,60.9826,-152.1692,1.3,18,ak
2013-12-04T10:44:25.000Z,59.9676,-153.4243,1.7,28,ak
2013-12-04T10:42:56.880Z,33.1853333,-115.614,0.5,10,ci
2013-12-04T10:42:49.630Z,33.189,-115.6235,0.5,10,ci
2013-12-04T10:42:49.000Z,62.2656,-149.1417,1,22,ak
2013-12-04T10:36:30.600Z,37.7987,-113.4913,1.3,,uu
2013-12-04T10:28:21.930Z,36.4363333,-118.31,1.61,10,ci
2013-12-04T10:21:56.000Z,63.1183,-150.3258,1.1,22,ak
2013-12-04T10:09:53.000Z,64.5638,-151.1811,1.5,19,ak
2013-12-04T10:01:21.800Z,38.8122,-122.7438,0.9,,nc
2013-12-04T09:59:49.000Z,62.9112,-149.5911,1.2,27,ak
2013-12-04T09:51:24.000Z,61.9765,-150.9039,1.3,22,ak
2013-12-04T09:48:40.920Z,35.9043,-97.2474,2.7,,us
2013-12-04T09:31:32.110Z,53.5875,-163.5581,4.5,,us
2013-12-04T09:26:54.000Z,63.1743,-151.5457,0.9,13,ak
2013-12-04T09:24:29.500Z,46.1782,-122.2788,-0.2,,uw
2013-12-04T09:22:46.200Z,36.3098,-120.8482,1.4,,nc
2013-12-04T09:22:10.000Z,63.2814,-149.027,1.7,37,ak
2013-12-04T09:09:44.800Z,37.5465,-118.7907,2.4,,nc
2013-12-04T09:08:53.000Z,63.5673,-151.061,1,14,ak
2013-12-04T09:07:35.100Z,38.836,-122.8047,0.9,,nc
2013-12-04T08:50:51.000Z,63.315,-149.2344,0.8,16,ak
2013-12-04T08:44:13.900Z,40.2945,-124.5055,2.6,,nc
2013-12-04T08:43:51.000Z,61.1663,-151.4138,1.2,24,ak
2013-12-04T08:38:10.000Z,-9.9066,-75.6869,4.5,,us
2013-12-04T08:36:38.060Z,36.0091667,-117.8031667,0.93,9,ci
2013-12-04T08:35:15.130Z,32.3108333,-115.3215,2.41,11,ci
2013-12-04T08:32:03.100Z,38.8372,-122.8035,0.5,,nc
2013-12-04T08:28:12.000Z,63.6173,-148.2759,1,23,ak
2013-12-04T08:22:03.175Z,37.3467,-117.125,1.52,11,nn
2013-12-04T08:14:39.000Z,38.7913,-122.768,1.2,,nc
2013-12-04T08:11:12.000Z,63.2756,-149.4649,1.1,21,ak
2013-12-04T08:09:46.140Z,33.867,-117.7331667,1.47,29,ci
2013-12-04T08:09:36.000Z,60.8369,-150.6705,1.4,29,ak
2013-12-04T08:07:25.600Z,38.8333,-122.8073,2.1,,nc
2013-12-04T07:59:17.000Z,63.3293,-144.982,1.1,16,ak
2013-12-04T07:51:21.000Z,51.5634,-178.1259,2.3,10,ak
2013-12-04T07:45:14.600Z,37.5218,-118.851,0.3,,nc
2013-12-04T07:43:10.000Z,40.4742,-121.5148,1.2,,nc
2013-12-04T07:40:21.300Z,40.4717,-121.5187,1.4,,nc
2013-12-04T07:35:10.000Z,56.9655,-149.4074,3.2,84,ak
2013-12-04T07:28:25.000Z,60.0014,-152.7168,1.9,43,ak
2013-12-04T07:25:39.000Z,53.3422,-163.3658,3.3,17,ak
2013-12-04T07:25:24.090Z,16.2515,-98.024,4.3,,us
2013-12-04T07:24:57.000Z,63.4166,-147.6729,0.5,13,ak
2013-12-04T07:23:03.000Z,61.1298,-147.5193,1,10,ak
2013-12-04T07:17:42.000Z,51.5689,-177.9013,2.2,11,ak
2013-12-04T07:17:13.400Z,40.4682,-121.5175,0.2,,nc
2013-12-04T07:14:53.000Z,60.3211,-148.201,1.6,10,ak
2013-12-04T06:48:30.000Z,61.3652,-146.7621,1.1,25,ak
2013-12-04T06:37:52.000Z,60.4649,-141.5405,1.5,27,ak
2013-12-04T06:34:21.000Z,63.0214,-150.9969,1.3,25,ak
2013-12-04T06:31:50.000Z,38.8217,-122.811,1.1,,nc
2013-12-04T06:25:46.200Z,36.306,-120.8563,1.8,,nc
2013-12-04T06:19:35.000Z,57.4327,-155.0212,2.6,35,ak
2013-12-04T06:19:24.100Z,38.821,-122.8378,1.3,,nc
2013-12-04T06:11:12.000Z,61.2473,-141.2271,1,21,ak
2013-12-04T06:07:47.000Z,59.7997,-152.8104,1.6,23,ak
2013-12-04T06:03:15.800Z,18.9318,-64.541,2.8,4,pr
2013-12-04T06:03:04.782Z,37.3563,-117.1158,0.83,5,nn
2013-12-04T05:57:05.228Z,37.352,-117.1269,1.23,13,nn
2013-12-04T05:39:32.810Z,-24.5904,-69.162,5.5,,us
2013-12-04T05:39:08.000Z,60.7669,-149.2925,1,16,ak
2013-12-04T05:37:04.700Z,38.8248,-122.8083,1.4,,nc
2013-12-04T05:35:41.000Z,64.4453,-149.3588,1.3,21,ak
2013-12-04T05:31:56.000Z,65.8708,-151.1971,1.6,13,ak
2013-12-04T05:21:19.000Z,63.6837,-149.1491,2.3,59,ak
2013-12-04T05:15:24.000Z,60.6522,-152.2635,1.7,40,ak
2013-12-04T05:04:37.100Z,47.6885,-120.0995,0.7,,uw
2013-12-04T05:02:01.900Z,18.2275,-67.0885,1.8,4,pr
2013-12-04T05:00:32.000Z,59.7304,-153.4474,1.7,22,ak
2013-12-04T04:57:02.600Z,38.8185,-122.793,1.1,,nc
2013-12-04T04:50:19.000Z,57.8345,-142.8898,2.2,,ak
2013-12-04T04:38:16.000Z,62.5573,-149.6666,1,29,ak
2013-12-04T04:34:54.640Z,33.477,-116.458,0.24,8,ci
2013-12-04T04:34:48.260Z,33.2886667,-116.1425,0.9,14,ci
2013-12-04T04:27:56.100Z,38.7957,-122.7468,1.2,,nc
2013-12-04T04:25:41.400Z,38.8178,-122.8192,1.2,,nc
2013-12-04T04:10:54.000Z,38.8242,-122.844,0.8,,nc
2013-12-04T04:07:02.600Z,38.837,-122.7707,0.8,,nc
2013-12-04T03:53:39.000Z,60.0293,-151.9201,1.8,49,ak
2013-12-04T03:39:40.000Z,60.2798,-152.4415,1.7,36,ak
2013-12-04T03:34:28.000Z,61.3135,-146.917,1.2,20,ak
2013-12-04T03:32:34.000Z,60.521,-147.4135,1.9,56,ak
2013-12-04T03:24:52.200Z,38.7497,-122.6928,1.1,,nc
2013-12-04T03:06:25.750Z,33.1495,-116.3718333,1.42,20,ci
2013-12-04T03:02:12.000Z,51.7466,-174.9122,2.6,16,ak
2013-12-04T02:59:37.700Z,19.3187,-68.0972,3.4,11,pr
2013-12-04T02:43:44.000Z,51.303,-175.0103,2,10,ak
2013-12-04T02:43:28.900Z,38.8217,-122.7668,0.6,,nc
2013-12-04T02:41:00.400Z,38.824,-122.8227,0.6,,nc
2013-12-04T02:40:02.300Z,38.8242,-122.824,0.9,,nc
2013-12-04T02:39:20.000Z,60.0006,-152.1073,1.4,23,ak
2013-12-04T02:37:10.000Z,53.6642,-166.9771,1.9,7,ak
2013-12-04T02:31:54.600Z,19.3205,-155.09,1.7,,hv
2013-12-04T02:29:35.100Z,44.5443,-112.9621,1.4,14,mb
2013-12-04T02:22:46.000Z,60.6266,-142.4964,0.6,14,ak
2013-12-04T02:21:19.000Z,52.1011,-173.5649,1.5,8,ak
2013-12-04T02:21:00.000Z,60.6209,-142.5149,0.6,11,ak
2013-12-04T02:09:10.000Z,64.89,-149.0814,0.3,9,ak
2013-12-04T01:54:39.400Z,36.3077,-120.8585,1.5,,nc
2013-12-04T01:50:39.000Z,64.5905,-147.0836,0.7,14,ak
2013-12-04T01:31:12.000Z,60.911,-151.5997,1.3,21,ak
2013-12-04T01:14:39.731Z,39.3769,-119.9765,0.58,12,nn
2013-12-04T01:04:39.560Z,-6.9027,127.8904,4.8,,us
2013-12-04T01:00:16.000Z,62.2542,-147.1514,1.5,,ak
2013-12-04T00:51:18.900Z,45.8532,-122.457,1.1,,uw
2013-12-04T00:50:04.590Z,33.5218333,-116.7178333,1.71,43,ci
2013-12-04T00:48:06.490Z,2.4857,128.5108,4.7,,us
2013-12-04T00:48:03.700Z,38.8365,-122.7947,0.4,,nc
2013-12-04T00:35:40.000Z,64.9878,-147.3821,1.3,11,ak
2013-12-04T00:30:11.000Z,63.3171,-150.4086,1.6,30,ak
2013-12-04T00:24:19.940Z,32.8091667,-115.8496667,1.82,30,ci
2013-12-04T00:16:16.130Z,32.8043333,-115.8456667,2.21,34,ci
2013-12-04T00:15:36.000Z,62.683,-149.4258,1.4,32,ak
2013-12-04T00:13:09.000Z,-25.348,-69.073,4.3,,us
2013-12-04T00:12:51.010Z,32.8015,-115.8538333,2.28,48,ci
2013-12-04T00:08:43.800Z,36.3063,-120.8542,1.7,,nc
2013-12-04T00:07:30.390Z,33.8688333,-116.8353333,1.2,29,ci
2013-12-03T23:58:53.740Z,6.6346,126.1196,5.5,,us
2013-12-03T23:35:40.500Z,18.5331,-66.3298,2.9,9,pr
2013-12-03T23:24:03.600Z,36.3077,-120.854,1.7,,nc
